Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Nutlin-3a (-)","1047","KON","1298215","HNSC","aero_digestive_tract","head_and_neck","4.6473307753610937",".98190293778717042","10",".081489242836925602",".12932916678502926","GDSC2"
"Nutlin-3a (-)","1047","KP-1N","1298216","PAAD","pancreas","pancreas","5.2796687723706617",".97724052925473048","10",".065291075197707757",".48318261194219669","GDSC2"
"Nutlin-3a (-)","1047","KP-2","1298218","PAAD","pancreas","pancreas","6.3209490059837092",".98251095628948248","10",".037575220601876867","1.0658782585434587","GDSC2"
"Nutlin-3a (-)","1047","KP-3","1298219","UNCLASSIFIED","pancreas","pancreas","5.8993848968609068",".99011356287131369","10",".041589073327513583",".82997291508288118","GDSC2"
"Nutlin-3a (-)","1047","KYSE-50","1298222","ESCA","aero_digestive_tract","oesophagus","4.8813045631287668",".98101312955152864","10",".056779400888338279",".26025982613114207","GDSC2"
"Nutlin-3a (-)","1047","LC-1-sq","1298223","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","6.1625439217943363",".98695405158859162","10",".031070002404076459",".97723549939265497","GDSC2"
"Nutlin-3a (-)","1047","LOU-NH91","1298226","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","6.3019192749715058",".98520638167750851","10",".046823995624043623","1.0552293082812139","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1435","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","4.9598954637361539",".992950786633501","10",".062853407657268337",".30423893393336965","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1568","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","6.6308196209768422",".97843208015015215","10",".081460991392847973","1.2392804345740589","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1688","1298349","SCLC","lung","lung_small_cell_carcinoma","4.1159387371264335",".97813753446389873","10",".085280700452615835","-.1680353824713372","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1781","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","5.3280304726456285",".97328431976944152","10",".091606131618657063",".51024559777712253","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2110","1298351","UNCLASSIFIED","lung","lung_NSCLC_not_specified","3.8947446725962234",".96145094125128838","10",".032084798393489905","-.29181456726251681","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2135","1298352","UNCLASSIFIED","lung","lung_NSCLC_not_specified","7.5040429610381203",".97531252907496946","10",".037774200186048372","1.7279322137390183","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2172","1298353","UNCLASSIFIED","lung","lung_NSCLC_not_specified","4.5042639605556403",".97032149701804093","10",".066981841709344903",".049269632887043113","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2444","1298356","UNCLASSIFIED","lung","lung_NSCLC_not_specified","6.7012907115106888",".98471434844551586","10",".03509062347509017","1.278715733871765","GDSC2"
"Nutlin-3a (-)","1047","NUGC-4","1298357","STAD","digestive_system","stomach","5.2794884297257312",".94388636030697259","10",".093780214863828329",".48308169302459381","GDSC2"
"Nutlin-3a (-)","1047","OCUM-1","1298358","STAD","digestive_system","stomach",".85775911633051749",".71950479199387063","10",".10552525168058588","-1.9912977662152378","GDSC2"
"Nutlin-3a (-)","1047","OE21","1298359","ESCA","aero_digestive_tract","oesophagus","5.6634961860944841",".97924368094483683","10",".074183578894847557",".6979706736026523","GDSC2"
"Nutlin-3a (-)","1047","OSC-19","1298362","HNSC","aero_digestive_tract","head_and_neck","5.4684870925247546",".98531200414657105","10",".082939241738666972",".58884447855671218","GDSC2"
"Nutlin-3a (-)","1047","OVTOKO","1298365","OV","urogenital_system","ovary","3.3716669542005526",".90165691015801686","10",".10101453609897923","-.58452646124104379","GDSC2"
"Nutlin-3a (-)","1047","PANC-02-03","1298475","PAAD","pancreas","pancreas","6.193553051428391",".96462018661245119","10",".075854517387371645",".99458806622277929","GDSC2"
"Nutlin-3a (-)","1047","PANC-04-03","1298476","PAAD","pancreas","pancreas","8.9897784861195404",".96889018625724399","10",".039015209802646597","2.5593430045324408","GDSC2"
"Nutlin-3a (-)","1047","PA-TU-8902","1298526","PAAD","pancreas","pancreas","7.4646684382479478",".97947644080240237","10",".053283054750145574","1.7058984112368556","GDSC2"
"Nutlin-3a (-)","1047","PCI-30","1298529","HNSC","aero_digestive_tract","head_and_neck","5.6212015833447699",".96817627175058674","10",".089080100576468896",".67430280773769191","GDSC2"
"Nutlin-3a (-)","1047","PCI-4B","1298531","HNSC","aero_digestive_tract","head_and_neck","4.1796401184770682",".96052401374096852","10",".085264029441764408","-.13238838140736106","GDSC2"
"Nutlin-3a (-)","1047","PL4","1298533","PAAD","pancreas","pancreas","5.931038421371789",".980962594627797","10",".052143773026350315",".84768608233285281","GDSC2"
"Nutlin-3a (-)","1047","QGP-1","1298534","UNCLASSIFIED","pancreas","pancreas","5.5954322294929142",".96169593579916013","10",".042888204548942321",".65988239542168914","GDSC2"
"Nutlin-3a (-)","1047","RERF-LC-KJ","1298537","LUAD","lung","lung_NSCLC_adenocarcinoma","4.8580451906949733",".97640877940784787","10",".063316893320619197",".24724398791358365","GDSC2"
"Nutlin-3a (-)","1047","RERF-LC-Sq1","1298538","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","4.7291478689378605",".96528360246334222","10",".081396494221777166",".17511363738746125","GDSC2"
"Nutlin-3a (-)","1047","RKN","1298539","UNCLASSIFIED","urogenital_system","ovary","5.5469027726411948",".9697329698335988","10",".08391258055811629",".63272553377523144","GDSC2"
"Nutlin-3a (-)","1047","SAT","1299050","HNSC","aero_digestive_tract","head_and_neck","6.2744956939200573",".98239261015383283","10",".033345708979157361","1.039883198005549","GDSC2"
"Nutlin-3a (-)","1047","SCC90","1299052","HNSC","aero_digestive_tract","head_and_neck","5.8909062059020663",".97592998938374231","10",".069939881394219333",".82522827847967661","GDSC2"
"Nutlin-3a (-)","1047","SKN-3","1299059","HNSC","aero_digestive_tract","head_and_neck","5.2078803734855326",".97799754671835426","10",".066274044761014186",".44301015292826285","GDSC2"
"Nutlin-3a (-)","1047","STS-0421","1299061","UNCLASSIFIED","soft_tissue","soft_tissue_other","1.6261736959498283",".81739594979387176","10",".064508613374297072","-1.561296489060964","GDSC2"
"Nutlin-3a (-)","1047","SW1271","1299062","SCLC","lung","lung_small_cell_carcinoma","7.2536175901610065",".97075693754676062","10",".047272087775245136","1.5877953238815403","GDSC2"
"Nutlin-3a (-)","1047","T-T","1299064","ESCA","aero_digestive_tract","oesophagus","4.7168404625730442",".97969219502249083","10",".059395003026479591",".16822646918985948","GDSC2"
"Nutlin-3a (-)","1047","TMK-1","1299069","STAD","digestive_system","stomach","5.4711930032308089",".98294438325407418","10",".040414362651969911",".59035869378678396","GDSC2"
"Nutlin-3a (-)","1047","TOV-112D","1299070","OV","urogenital_system","ovary","4.87497197125189",".98418277350024108","10",".056604785982445532",".25671613673875332","GDSC2"
"Nutlin-3a (-)","1047","VCaP","1299075","PRAD","urogenital_system","prostate","5.4446220923225459",".96989611781085927","10",".094099260787779693",".5754897338155065","GDSC2"
"Nutlin-3a (-)","1047","WM1552C","1299078","SKCM","skin","melanoma","4.0528853832452754",".94674840296597651","10",".055978147889514489","-.20331975033326766","GDSC2"
"Nutlin-3a (-)","1047","WM35","1299080","SKCM","skin","melanoma","3.8977971282731798",".94558292672631095","10",".057903192521553626","-.29010642705492423","GDSC2"
"Nutlin-3a (-)","1047","WM793B","1299081","SKCM","skin","melanoma","2.6918198117517624",".88925594417088805","10",".10090380207722971","-.96496580645426522","GDSC2"
"Nutlin-3a (-)","1047","GA-10","1303896","UNCLASSIFIED","blood","Burkitt_lymphoma","4.2809464519075506",".97880393361699203","10",".09565348270091914","-.075697821500877172","GDSC2"
"Nutlin-3a (-)","1047","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","2.1529415509538747",".86248285590531282","10",".081757625165609499","-1.2665196115480779","GDSC2"
"Nutlin-3a (-)","1047","HCC1500","1303900","BRCA","breast","breast","2.4542488067945416",".89726958591761485","10",".099809763883840746","-1.0979094520538053","GDSC2"
"Nutlin-3a (-)","1047","HCC-33","1303901","SCLC","lung","lung_small_cell_carcinoma","5.3216799704414752",".9889993938238637","10",".10337835094976833",".506691885847672","GDSC2"
"Nutlin-3a (-)","1047","YMB-1-E","1303911","BRCA","breast","breast","3.0405842868513493",".90353212744319933","10",".052990323234982484","-.76979880455646121","GDSC2"
"Nutlin-3a (-)","1047","CHSA8926","1303912","UNCLASSIFIED","bone","chondrosarcoma","2.1276670687954269",".84635906409199291","10",".10144874080160865","-1.2806630959324186","GDSC2"
"Nutlin-3a (-)","1047","COR-L32","1322212","SCLC","lung","lung_small_cell_carcinoma","4.7259488726924035",".97832657139644419","10",".072438014220032876",".1733234937493229","GDSC2"
"Nutlin-3a (-)","1047","COR-L321","1322213","UNCLASSIFIED","lung","lung_other","4.8974034461613112",".98677139734006802","10",".10125757277662958",".26926868729588066","GDSC2"
"Nutlin-3a (-)","1047","Hs-445","1322218","UNCLASSIFIED","blood","Hodgkin_lymphoma",".37356691101457895",".7075330262266557","10",".079172208463190605","-2.2622495052844607","GDSC2"
"Nutlin-3a (-)","1047","HSC-39","1322224","STAD","digestive_system","stomach","3.3497872822378225",".97744750946702041","10",".13022737331661718","-.59677022539808455","GDSC2"
"Nutlin-3a (-)","1047","NB4","1323913","LAML","blood","acute_myeloid_leukaemia","3.98445956348993",".99204087631381865","10",".02122813865192389","-.24161052547668507","GDSC2"
"Nutlin-3a (-)","1047","JEKO-1","1327765","DLBC","blood","B_cell_lymphoma","3.7716587669505119",".97554362633771474","10",".061469283385428695","-.3606928759660914","GDSC2"
"Nutlin-3a (-)","1047","JJN-3","1327766","MM","blood","haematopoietic_neoplasm_other","4.1917392543929708",".98918468857041719","10",".06505855238967953","-.12561776039847966","GDSC2"
"Nutlin-3a (-)","1047","JM1","1327768","DLBC","blood","B_cell_lymphoma","1.9893604176654855",".91389900671727331","10",".023557139593017029","-1.3580588640531497","GDSC2"
"Nutlin-3a (-)","1047","JSC-1","1327769","DLBC","blood","B_cell_lymphoma",".78765088095756985",".76144072053391165","10",".092186507812785937","-2.0305300134278497","GDSC2"
"Nutlin-3a (-)","1047","JURL-MK1","1327771","LCML","blood","chronic_myeloid_leukaemia","3.7434636531075434",".97669086013916973","10",".06559526787662652","-.3764707324559996","GDSC2"
"Nutlin-3a (-)","1047","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma",".74009564090877278",".75841814180015976","10",".075747266377504868","-2.0571417078161724","GDSC2"
"Nutlin-3a (-)","1047","KARPAS-231","1327774","UNCLASSIFIED","blood","B_cell_leukemia","4.7089998765060139",".99320795761583114","10",".023125741624736591",".16383891315971316","GDSC2"
"Nutlin-3a (-)","1047","KARPAS-620","1327775","MM","blood","haematopoietic_neoplasm_other","4.3839357876034084",".97824385541744996","10",".042766443390337923","-.018065461239793738","GDSC2"
"Nutlin-3a (-)","1047","KCL-22","1330931","LCML","blood","chronic_myeloid_leukaemia","3.7769081501787931",".97247626257321296","10",".03124977364963373","-.35775534516917257","GDSC2"
"Nutlin-3a (-)","1047","KOPN-8","1330933","UNCLASSIFIED","blood","B_cell_leukemia","1.9244834871839518",".87259580422515315","10",".11686773861947368","-1.3943636970233018","GDSC2"
"Nutlin-3a (-)","1047","L-1236","1330935","UNCLASSIFIED","blood","Hodgkin_lymphoma","4.113691028399411",".9734448980328444","10",".091176383892858384","-.16929318997385662","GDSC2"
"Nutlin-3a (-)","1047","MDA-MB-330","1330941","BRCA","breast","breast","6.2092015625966344",".97992829363945755","10",".065665727938251248","1.0033449013562838","GDSC2"
"Nutlin-3a (-)","1047","ME-1","1330942","LAML","blood","acute_myeloid_leukaemia","4.7726823044135989",".98567904184241484","10",".063892132302762777",".19947530796382126","GDSC2"
"Nutlin-3a (-)","1047","MOLM-13","1330947","LAML","blood","acute_myeloid_leukaemia","-.86772178672346878",".55448453159090993","10",".072149410001966938","-2.9568689717825589","GDSC2"
"Nutlin-3a (-)","1047","MOLM-16","1330948","LAML","blood","acute_myeloid_leukaemia","4.5936965643788321",".99003718324169265","10",".029018448568238923",".09931570812192049","GDSC2"
"Nutlin-3a (-)","1047","MOLP-8","1330950","MM","blood","myeloma","1.4108137565964982",".82830718427265182","10",".060046329945560646","-1.681810924140628","GDSC2"
"Nutlin-3a (-)","1047","MY-M12","1330960","ALL","blood","leukemia",".84984284973039892",".77248564728975666","10",".054795222829537998","-1.9957276727248607","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1341","1330964","SCLC","lung","lung_small_cell_carcinoma","5.548047023347551",".98881653811039893","10",".054239814189069355",".63336585122647182","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1876","1330972","SCLC","lung","lung_small_cell_carcinoma","5.015357222904667",".98365909839868171","10",".058490828812415817",".33527508018595442","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2066","1330973","SCLC","lung","lung_small_cell_carcinoma","5.4228458283186791",".95090443389837942","10",".091486520036780539",".56330383627833269","GDSC2"
"Nutlin-3a (-)","1047","NCI-H660","1330975","OTHER","urogenital_system","prostate","4.9311276648647304",".99256987461489343","10",".048141487857142402",".28814060552612125","GDSC2"
"Nutlin-3a (-)","1047","NK-92MI","1330981","UNCLASSIFIED","blood","lymphoid_neoplasm_other","3.6979778642519725",".9902780748364266","10",".01058884955791551","-.40192437144077137","GDSC2"
"Nutlin-3a (-)","1047","NU-DUL-1","1330982","DLBC","blood","B_cell_lymphoma","2.6687857352332132",".94025969606304616","10",".058222197168573894","-.97785557011017143","GDSC2"
"Nutlin-3a (-)","1047","OCI-AML5","1330983","LAML","blood","acute_myeloid_leukaemia",".38509395025952392",".71122849464205729","10",".064231913599224907","-2.2557990269507604","GDSC2"
"Nutlin-3a (-)","1047","OCI-LY-19","1330984","DLBC","blood","B_cell_lymphoma","-.46384573751613639",".59530038673086105","10",".057273409241820762","-2.730861785587297","GDSC2"
"Nutlin-3a (-)","1047","OCI-M1","1330985","LAML","blood","acute_myeloid_leukaemia","4.1841152475592533",".98793620085913303","10",".040537256834655692","-.12988411968223451","GDSC2"
"Nutlin-3a (-)","1047","P32-ISH","1330987","UNCLASSIFIED","blood","Burkitt_lymphoma","3.2591385156611064",".98713082300689159","10",".045516039374162931","-.64749685973622884","GDSC2"
"Nutlin-3a (-)","1047","PL-21","1330991","LAML","blood","acute_myeloid_leukaemia","2.9244400258153052",".93039371180173391","10",".078117784294802539","-.8347926007496318","GDSC2"
"Nutlin-3a (-)","1047","PWR-1E","1330993","PRAD","urogenital_system","prostate","4.6904406060414319",".97924935059166884","10",".094707923175220476",".15345323046382314","GDSC2"
"Nutlin-3a (-)","1047","RCH-ACV","1330994","UNCLASSIFIED","blood","B_cell_leukemia",".3252435634893534",".70495957610468118","10",".019655974298393254","-2.2892910290963999","GDSC2"
"Nutlin-3a (-)","1047","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","1.0478099781296097",".76658366438226111","10",".079615352700612249","-1.8849461749448497","GDSC2"
"Nutlin-3a (-)","1047","ROS-50","1331025","UNCLASSIFIED","blood","B_cell_leukemia","4.389061008843349",".95309678118114205","10",".057432388283603142","-.015197410922522924","GDSC2"
"Nutlin-3a (-)","1047","SLVL","1331032","DLBC","blood","B_cell_lymphoma","1.7271342760854087",".8419717820741488","10",".1166884974734899","-1.5047994111137393","GDSC2"
"Nutlin-3a (-)","1047","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","3.1973463782884064",".9790420642608203","10",".052932241494196765","-.68207545662011027","GDSC2"
"Nutlin-3a (-)","1047","SU-DHL-16","1331034","DLBC","blood","B_cell_lymphoma","3.4119201394805758",".98559646579988203","10",".079947891838533375","-.56200096323642135","GDSC2"
"Nutlin-3a (-)","1047","SU-DHL-4","1331035","DLBC","blood","B_cell_lymphoma","4.1521007849371321",".99004943345276342","10",".017503787763799256","-.14779926624509646","GDSC2"
"Nutlin-3a (-)","1047","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma",".78329274464201659",".78344033515525879","10",".1075811999004003","-2.0329688065369402","GDSC2"
"Nutlin-3a (-)","1047","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","2.7285751685562767",".95734485013195836","10",".053273380281752658","-.94439767723418688","GDSC2"
"Nutlin-3a (-)","1047","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","4.4093395328836111",".99685341318412124","10",".041415377119834375","-.0038496418049245563","GDSC2"
"Nutlin-3a (-)","1047","SUP-HD1","1331039","UNCLASSIFIED","blood","Hodgkin_lymphoma","1.3123743571805981",".78115701608980714","10",".081321560747133023","-1.7368971609115487","GDSC2"
"Nutlin-3a (-)","1047","SUP-M2","1331040","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma",".39182821250725725",".72954546403290921","10",".051630302374694022","-2.2520305646596728","GDSC2"
